X,Y,Name (ชื่อ),Description (คำอธิบาย),Problem (ปัญหา),Project (โครงการ),Solution (การแก้ไข),Type of Problem (ประเภทปัญหา),District (เขต),Status (สถานะดำเนินการ),ข้อมูลจาก,mapbox icon
100.5023413,13.7089949,36.บริเวณโรงเหล็ก ซอยเจริญนคร 39,"ช่องอู่ต่อเรือ
",,สนน. จะดำเนินการแก้ไขด้วยวิธี Concrete Jet Mixing,สนน. จะดำเนินการแก้ไขด้วยวิธี Concrete Jet Mixing,,คลองสาน,อยู่ระหว่างสำรวจออกแบบ,แนวริมน้ำ,ocp_fluvial.svg
100.4941217,13.7396447,37.ศาลเจ้าเกียนอันเกง แขวงวัดกัลยาณ์ และ โบสถ์ซางตาครู้ส แขวงวัดกัลยาณ์,"ปัญหา: เเนว กทม. รั่วซึม
",,"งานก่อสร้างประตูระบายน้ำคลองวัดกุฎีจีน บริเวณข้างศาลเจ้าเกียงอันเกง (สนน. จะของบปี 68 12,000,000 บาท ระยะเวลา 240 วัน) ","งานก่อสร้างประตูระบายน้ำคลองวัดกุฎีจีน บริเวณข้างศาลเจ้าเกียงอันเกง (สนน. จะของบปี 68 12,000,000 บาท ระยะเวลา 240 วัน) ",,ธนบุรี,อยู่ระหว่างของบประมาณปี 2568,แนวริมน้ำ,ocp_fluvial.svg
100.49752,13.738386,38.ใต้สะพานพุทธยอดฟ้าจุฬาโลกมหาราช (แนวของ ทช.),"ปัญหา: ช่องเปิดท่าเรือ เเละเป็นเเนวป้องกันน้ำท่วมของกรมทางหลวงชนบท
",,,ไม่ไช่แนวป้องกันน้ำท่วมของ กทม. เป็นเเนวป้องกันน้ำท่วมของกรมทางหลวงชนบท สนน. ดำเนินการแก้ไขปัญหาชั่วคราวด้วยวิธีเรียงกระสอบ,,คลองสาน,เป็นของเอกชนและหน่วยงานราชการ,แนวริมน้ำ,ocp_fluvial.svg
100.4905412,13.7017246,39.ทางกลับรถใต้สะพานกรุงเทพ,"ปัญหา: ช่องเปิดใต้สะพาน ของกรมทางหลวง
",,,ไม่ไช่แนวป้องกันน้ำท่วมของ กทม. เป็นช่องเปิดของกรมทางหลวง สนน. ดำเนินการแก้ไขปัญหาชั่วคราวด้วยวิธีเรียงกระสอบ,,ธนบุรี,เป็นของเอกชนและหน่วยงานราชการ,แนวริมน้ำ,ocp_fluvial.svg
100.4865369,13.7520752,40.บริเวณข้างวัดระฆังโฆสิตาราม,"เเนวฟันหลอริมน้ำเจ้าพระยา
",,,"งานก่อสร้างแนวป้องกันน้ำท่วมริมแม่น้ำเจ้าพระยา บริเวณแนวฟันหลอชุมชนวังหลัง (สนน. จะของบ ปี 68 11,000,000 บาท ระยะเวลา 210 วัน)",,บางกอกน้อย,อยู่ระหว่างของบประมาณ,แนวริมน้ำ,ocp_fluvial.svg
100.4889215,13.6976141,41.คลังสินค้าธนบุรี อุงค์การคลังสินค้าแขวงบุคคโล,"ปัญหา: เป็นแนวฟันหลอ
",,"งานก่อสร้างแนวป้องกันน้ำท่วมริมแม่น้ำเจ้าพระยา บริเวณองค์การคลังสินค้ากระทรวงพาณิชย์ ธนบุรี ช่วงจากโกดังนำฟ้าถึงวัดกลางดาวคะนอง (สนน. ได้รับงบ 65 (เพิ่มเติม) 40,000,000 บาท ระยะเวลา 200 วัน)","งานก่อสร้างแนวป้องกันน้ำท่วมริมแม่น้ำเจ้าพระยา บริเวณองค์การคลังสินค้ากระทรวงพาณิชย์ ธนบุรี ช่วงจากโกดังนำฟ้าถึงวัดกลางดาวคะนอง (สนน. ได้รับงบ 65 (เพิ่มเติม) 40,000,000 บาท ระยะเวลา 200 วัน)",,ธนบุรี,อยู่ระหว่างก่อสร้าง,แนวริมน้ำ,ocp_fluvial.svg
100.4892501,13.7618509,42.อู่เรือกัปตัน (ท่าเรือเอกชน),"ปัญหา: ฟันหลอริมน้ำเจ้าพระยา
",,"งานก่อสร้างแนวป้องกันน้ำท่วมริมแม่น้ำเจ้าพระยา บริเวณอู่เรือกัปตัน (สนน. จะของบ ปี 68 28,000,000 บาท ระยะเวลา 240 วัน) อยู่ระหว่างของบประมาณ",,,บางกอกน้อย,อยู่ระหว่างของบประมาณ,แนวริมน้ำ,ocp_fluvial.svg
100.4789283,13.7626416,43.วัดสุวรรณาราม (เขตเก่า) และชุมชนบ้านบุ,"ปัญหา : เป็นเเนวฟันหลอ
",,,"งานก่อสร้างและปรับปรุงแนวป้องกันน้ำท่วมริมคลองบางกอกน้อย ช่วงวัดสุวรรณารามถึงสะพานอรุณอมรินทร์ (สนน. ได้รับงบ 65 (เพิ่มเติม) 127,000,000 บาท ระยะเวลา 200 วัน งานเเล้วเสร็จ",,บางกอกน้อย,งานเเล้วเสร็จ,แนวริมน้ำ,ocp_fluvial.svg
100.4675454,13.7794453,44.บริเวณปากคลองชักพระ,"ปัญหา : เเนว กทม. รั่วซึม
",,,"งานปรับปรุงแนวป้องกันน้ำท่วมริมคลองบางกอกน้อยและคลองชักพระ ช่วงคลองแกลบถึงคลองศาลเจ้าแม่ทับทิม (สนน ได้รับงบประมาณปี 2566 (เพิ่มเติม) 134,000,000 บาท ระยะเวลา 200 วัน)",,บางกอกน้อย,อยู่ระหว่างดำเนินการก่อสร้าง,แนวริมน้ำ,ocp_fluvial.svg
100.4675995,13.7799765,45.บริเวณชุมชนวัดสุวรรณคีรี,"ปัญหา : เเนว กทม. รั่วซึม
",,,"งานปรับปรุงแนวป้องกันน้ำท่วมริมคลองบางกอกน้อย ช่วงคลองพิกุลถึงคลองเพรสซิเดนท์คอนโด (สนน. ได้รับงบ 66 (เพิ่มเติม) 114,000,000 บาท ระยะเวลา 200 วัน)",,บางกอกน้อย,อยู่ระหว่างก่อสร้าง,แนวริมน้ำ,ocp_fluvial.svg
100.486645,13.7545671,46.ชุนวังหลัง,"รั่วซึมริมแม่น้ำเจ้าพระยา",,,"งานก่อสร้างเเนวป้องกันน้ำท่วมริมเเม่น้ำเจ้าพระยา บริเวณชุมชนวังหลังข้างวัดระฆังโฆษิตาราม (สนน. จะของบปี 68 11,000,000 บาท ระยะเวลา 210 วัน)",,บางกอกน้อย,อยู่ระหว่างของบประมาณ,แนวริมน้ำ,ocp_fluvial.svg
100.5157594,13.8103593,47.โรงเลื่อยไทยยูเนี่ยน,"แนวฟันหลอริมแม่น้ำเจ้าพระยา
",,,สนน. อยู่ระหว่าง สำรวจ ออกแบบโครงการ,,บางพลัด,เสร็จทันน้ำเหนือน้ำหนุน,แนวริมน้ำ,ocp_fluvial.svg
100.5158903,13.8028931,48.มัสยิดดารุลอิหฺซาน - ท่าเรือวัดฉัตร,"แนวฟันหลอริมแม่น้ำเจ้าพระยา",,,"งานปรับปรุงแนวป้องกันน้ำท่วมริมแม่น้ำเจ้าพระยา บริเวณงมัสยิดดารุ้ลอิหซานถึงวัดฉัตรแก้วจงกลณี (สนน. ได้รับงบปี 66 (เพิ่มเติม) 55,000,000 บาท ระยะเวลา 200 วัน)",,บางพลัด,อยู่ระหว่างดำเนินการก่อสร้าง,แนวริมน้ำ,ocp_fluvial.svg
100.5068601,13.7894764,49.ท่าเรือวัดอาวุธวิกสิตารม,"ปัญหา : เเนว กทม. รั่วซึม",,งานก่อสร้างพื้นดาดและผนังดาด ค.ส.ล.คลองบางพลัด,"งานก่อสร้างพื้นดาดและผนังดาด ค.ส.ล.คลองบางพลัด สนน. จะของบประมาณ ปี 2569 10,000,000 บาท ระยะเวลาก่อสร้าง 210 วัน",,บางพลัด,อยู่ระหว่างของบประมาณ,แนวริมน้ำ,ocp_fluvial.svg
100.5033772,13.7856026,50.ท่าเรือวัดเทพากร,"ปัญหา : เเนว กทม. รั่วซึม
",,,ดำเนินการเเก้ไขด้วยวิธี Jet Mixing ,,บางพลัด,ดำเนินการเเล้วเสร็จ,แนวริมน้ำ,ocp_fluvial.svg
100.5023291,13.7840696,51.ท่าเรือวัดเทพนารี,"ได้รับผลกระทบจากน้ำเหนือและน้ำทะเลหนุนเนื่องจากแนวป้องกันน้ำท่วมของกทม. ชำรุดและแนวป้องกันของเอกชนชำรุดเกิดเป็นแนวฟันหลอริมแม่น้ำเจ้าพระยา
",,,"งานก่อสร้างและงานปรับปรุงแนวป้องกันน้ำท่วมริมแม่น้ำเจ้าพระยา บริเวณปลายซอยรัญสนิทวงศ์ 68 ถึงชุมชนวัดเทพนารี (สนน. ได้รับงบปี 66 (เพิ่มเติม) 74,000,000 บาท ระยะเวลา 200 วัน)",,บางพลัด,เสร็จไม่ทันน้ำเหนือน้ำหนุน,แนวริมน้ำ,ocp_fluvial.svg
100.5012927,13.782248,52.ร้านอาหารริเวอร์ บาร์,"แนวฟันหลอริมแม่น้ำเจ้าพระยา
",,,"งานก่อสร้างแนวป้องกันน้ำท่วมริมแม่น้ำเจ้าพระยา บริเวณร้านอาหารขนาบน้ำและร้านอาหารริเวอร์บาร์ (สนน. ได้รับงบปี 65 (งบกลาง) 35,000,000 บาท ระยะเวลา 200 วัน คาดว่าจะแล้วเสร็จ 15 เมษายน 2566)",,บางพลัด,อยู่ระหว่างก่อสร้าง,แนวริมน้ำ,ocp_fluvial.svg
100.4987347,13.7762453,53.อู่เรือ บ.สุภัทรา จรัญสนิทวงศ์ 46,"ปัญหา เเนว กทม. รั่วซึม
",,,ดำเนินการซ่อมเเซมด้วยวิธี Jet Mixing,,บางพลัด,ดำเนินการเเล้วเสร็จ,แนวริมน้ำ,ocp_fluvial.svg
100.4921332,13.7643348,54.อู่เรือธนาคารกรุงเทพ,"เเนวของเอกชนเเละหน่วยงานราชการ",,,อยู่ระหว่างสำรวจออกเเบบ,,บางพลัด,อยู่ระหว่างสำรวจออกแบบ,แนวริมน้ำ,ocp_fluvial.svg
100.5148427,13.8117316,55.วัดวิมุตยาราม,"ปัญหา เเนวฟันหลอ",,,"งานก่อสร้างแนวป้องกันน้ำท่วมริมแม่น้ำเจ้าพระยา ช่วงสะพานพระราม 6 ถึงวัดวิมุตยาราม (สนน. ได้รับงบปี 65 (เพิ่มเติม) 40,000,000 บาท ระยะเวลา 200 วัน คาดว่าจะแล้วเสร็จ กุมภาพันธ์ 67)",,บางพลัด,เสร็จทันน้ำเหนือน้ำหนุน,แนวริมน้ำ,ocp_fluvial.svg
100.5148776,13.7997055,56.ซอยจรัญสนิทวงศ์ 92,"ปัญหา เเนว กทม. รั่วซึม",,,"งานปรับปรุงแนวป้องกันน้ำท่วมริมแม่น้ำเจ้าพระยา ช่วงคลองสะพานยาวถึงคลองมอญ (สนน.ได้รับงบปี 66 (เพิ่มเติม) 22,000,000 บาท)",,บางพลัด,อยู่ระหว่างก่อสร้าง,แนวริมน้ำ,ocp_fluvial.svg
100.4900348,13.7628225,57.ท่าเรือพระปิ่นเกล้า,"เเนวของเอกชนเเละหน่วยงานราชการ",,,ไม่ไช่แนวป้องกันน้ำท่วมของ กทม. สนน. ดำเนินการแก้ไขปัญหาชั่วคราวด้วยวิธีเรียงกระสอบ,,บางพลัด,เป็นของเอกชนและหน่วยงานราชการ,แนวริมน้ำ,ocp_fluvial.svg
100.438441,13.799483,58.ซอยสวนผัก 6-8,"ปัญหา เเนว กทม. รั่วซึม
",,,สนน. อยู่ระหว่าง สำรวจ ออกแบบโครงการ,,ตลิ่งชัน,อยู่ระหว่างของบประมาณ,แนวริมน้ำ,ocp_fluvial.svg
100.4933856,13.7654731,59.ท่าเรือวัดดาวดึงษาราม,"ปัญหา เเนว กทม. รั่วซึม
",,,สนน. อยู่ระหว่าง สำรวจ ออกแบบ,,บางพลัด,อยู่ระหว่างสำรวจออกเเบบ,แนวริมน้ำ,ocp_fluvial.svg
100.4641023,13.7969646,60.ซอยชัยพฤกษ์ 33 โรงน้ำแข็ง,"เเนวป้องกันน้ำท่วม กทม. รั่วซึม
",,,สนน. อยู่ระหว่าง สำรวจ ออกแบบโครงการ,,ตลิ่งชัน,อยู่ระหว่างสำรวจออกแบบ,แนวริมน้ำ,ocp_fluvial.svg
100.4663298,13.789818,61.ซอยชัยพฤกษ์ 16,"เเนว กทม. รั่วซึม",,,เเก้ไขด้วยการ Jet Mixing,,ตลิ่งชัน,ดำเนินการเเล้วเสร็จ,แนวริมน้ำ,ocp_fluvial.svg
100.4573162,13.7981711,62.ซอยสวนผัก 10 สวนผัก 8 และ สวนผัก 6,"ปัญหา เเนว กทม. รั่วซึม",,,เเก้ไขด้วยการ Jet Mixing,,ตลิ่งชัน,ดำเนินการเเล้วเสร็จ,แนวริมน้ำ,ocp_fluvial.svg
100.4661471,13.7831096,63.วัดน้อยใน วัดไก่เตี้ย โรงเรียนวัดไก่เตี้ย และ ศาลเจ้าแม่ทับทิมซอยชัยพฤกษ์ 2,"ปัญหา เเนว กทม. รั่วซึม
",,,"งานปรับปรุงแนวป้องกันน้ำท่วมริมคลองบางกอกน้อย ช่วงคลองศาลเจ้าแม่ทับทิมถึงคลองวัดไก่เตี้ย (สนน. จะของบปี 69 114,000,000 บาท ระยะเวลา 270 วัน)",,ตลิ่งชัน,อยู่ระหว่างของบประมาณ,แนวริมน้ำ,ocp_fluvial.svg
100.5091764,13.7342294,64.บริเวณบ้านเคียงศิริ,"ปัญหา เเนว กทม.รั่วซึม
",,,"งานปรับปรุงแนวป้องกันน้ำท่วมริมแม่น้ำเจ้าพระยา ช่วงร้านอาหารยกยอมารีน่าถึงคลองบ้านหลวงวารี (สนน. จะของบปี 69) 25,500,000 บาท ระยะเวลาก่อสร้าง 210 วัน",,คลองสาน,อยู่ระหว่างของบประมาณ,แนวริมน้ำ,ocp_fluvial.svg
100.5092766,13.7340304,65.ท่าเรือวัดคลองนพคุณ,ช่องท่าเรือ,,,"งานปรับปรุงแนวป้องกันน้ำท่วมริมแม่น้ำเจ้าพระยา บริเวณวัดทองนพคุณ (สนน. ได้รับ งบปี 66 (เพิ่มเติม) 21,500,000 บาท ระยะเวลา 200 วัน)",,คลองสาน,อยู่ระหว่่างก่อสร้าง,แนวริมน้ำ,ocp_fluvial.svg
100.4656686,13.7871331,66.ซอยบรมราชชนนี 14,"ปัญหา เเนว กทม. รั่วซึม",,,สนน. อยู่ระหว่าง สำรวจ ออกแบบโครงการ,,ตลิ่งชัน,อยู่ระหว่างสำรวจออกแบบ,แนวริมน้ำ,ocp_fluvial.svg
100.5082,13.734929,67.ท่าเรือวัดทองธรรมชาติ และ ท่าน้ำสมาคม “เต็กก่า” จีจินเกาะ,"ปัญหา เเนว กทม รั่วซึม
",,,สนน. อยู่ระหว่าง สำรวจ ออกแบบโครงการ ,,คลองสาน,อยู่ระหว่าง สำรวจ ออกแบบ,แนวริมน้ำ,ocp_fluvial.svg
100.5118517,13.7256959,68.บ้านพักตำรวจน้ำ ซอยเจริญนคร 7 และ ท่าน้ำมัสยิดสุวรรณภูมิ ซอยเจริญนคร 7,"เป็นของเอกชนเเละหน่วยงานราชการ
",,,สนน. เเก้ไขปัญหาชั่วคราวด้วยวิธีการเรียงกระสอบ,,คลองสาน,เป็นของเอกชนเเละหน่วยงานราชการ,แนวริมน้ำ,ocp_fluvial.svg
100.4969175,13.7716904,69. ท่าเรือวัดคฤหบดี,"ปัญหา เเนว กทม. รั่วซึม
",,เเก้ไขปัญหาด้วยวิธีการ Jet Mixing,,,บางพลัด,ดำเนินการเเล้วเสร็จ,แนวริมน้ำ,ocp_fluvial.svg
100.5123722,13.7954445,70.โรงเลื่อย ซอยจรัญสนิทวงศ์ 86/1,"แนวฟันหลอริมแม่น้ำเจ้าพระยา
",,,"งานก่อสร้างเเนวป้องกันน้ำท่วมริมเเม่น้ำเจ้าพระยา บริเวณปากคลองสวนเเดน (สนน. ได้รับงบประมาณปี 2567) 64,000,000 บาท ระยะเวลาก่อสร้าง 240 วัน ",,บางพลัด,อยู่ระหว่างกระบวนการหาผู้รับจ้าง,แนวริมน้ำ,ocp_fluvial.svg
100.5148054,13.8149371,71.บริเวณสวนสาธารณะใต้สะพานพระราม 7,"เเนวของเอกชนเเละหน่วยงานราขการ
",,วางท่อระบายน้ำบริเวณริมสวนสาธารณะลงสู่คลองส้มป่อย ,วางท่อระบายน้ำบริเวณริมสวนสาธารณะลงสู่คลองส้มป่อย ,,บางซื่อ,ของเอกชนเเละหน่วยงานราขการ,แนวริมน้ำ,ocp_fluvial.svg
100.5119242,13.7328766,72.ศาลเจ้าโรงเกือก,"ปัญหาน้ำเหนือและน้ำทะเลหนุนจากแนวฟันหลอริมเม่น้ำ
",,"ก่อสร้างแนวป้องกันน้ำท่วมริมแม่น้ำเจ้าพระยา บริเวณศาลเจ้าโรงเกือก ได้รับงบประมาณปี 2565 (เพิ่มเติม) งบประมาณ 15,000,000 บาท ระยะเวลาก่อสร้าง 200 วัน","ก่อสร้างแนวป้องกันน้ำท่วมริมแม่น้ำเจ้าพระยา บริเวณศาลเจ้าโรงเกือก ได้รับงบประมาณปี 2565 (เพิ่มเติม) งบประมาณ 15,000,000 บาท ระยะเวลาก่อสร้าง 200 วัน",,สัมพันธวงศ์,เสร็จทันน้ำเหนือน้ำหนุน,แนวริมน้ำ,ocp_fluvial.svg
100.5106629,13.7353868,73.วัดปทุมคงคาราชวรวิหาร สัมพันธวงศ์,"น้ำเหนือและน้ำทะเลหนุนจากแนวฟันหลอริมแม่น้ำ
",,"ก่อสร้างแนวกั้นน้ำริมแม่น้ำเจ้าพระยาบริเวณวัดปทุมคงคาราชวรวิหาร (วัดปทุมคงคาราชวรวิหาร) เลียบถนนทรงวาด งบประมาณปี 65 (เพิ่มเติม) 25,000,000 บาท","ก่อสร้างแนวกั้นน้ำริมแม่น้ำเจ้าพระยาบริเวณวัดปทุมคงคาราชวรวิหาร (วัดปทุมคงคาราชวรวิหาร) เลียบถนนทรงวาด งบประมาณปี 65 (เพิ่มเติม) 25,000,000 บาท",,สัมพันธวงศ์,เสร็จทันน้ำเหนือน้ำหนุน,แนวริมน้ำ,ocp_fluvial.svg
100.5110212,13.7144965,74.บริเวณซอยเจริญกรุง 58 (องค์การสะพานปลา),"1.รับผลกระทบจากน้ำทะเลหนุนสูง มีน้ำขั้งสูง 20-25 ซม. ยาว 150 ม.
",,"1.งานก่อสร้างแนวป้องกันน้ำท่วมริมแม่น้ำเจ้าพระยา บริเวณองค์การสะพานปลากรุงเทพ ถนนเจริญกรุง ได้รับงบประมาณปี 2565 (เพิ่มเติม) งบประมาณ 65,000,000 บาท ระยะเวลาก่อสร้าง 200 วัน
2. โครงการปรับปรุงซอยเจริญกรุง 58 (สนข.) ของบประมาณปี 2565 (เพิ่มเติม) งบประมาณ 4,078,000 ระยะเวลาก่อสร้าง 120 วัน","1.งานก่อสร้างแนวป้องกันน้ำท่วมริมแม่น้ำเจ้าพระยา บริเวณองค์การสะพานปลากรุงเทพ ถนนเจริญกรุง ได้รับงบประมาณปี 2565 (เพิ่มเติม) งบประมาณ 65,000,000 บาท ระยะเวลาก่อสร้าง 200 วัน
2. โครงการปรับปรุงซอยเจริญกรุง 58 (สนข.) ของบประมาณปี 2565 (เพิ่มเติม) งบประมาณ 4,078,000 ระยะเวลาก่อสร้าง 120 วัน",,สาทร,เสร็จทันน้ำเหนือน้ำหนุน,แนวริมน้ำ,ocp_fluvial.svg
100.5014432,13.737428,75.ศาลเจ้ากวนอู ซอยสมเด็จเจ้าพระยา 3 และ บ้านเลขที่ 380 (บ้านเสี่ยเสริฐ) ซอยสมเด็จเจ้าพระยา 3,"ไม่สามารถดำเนินการก่อสร้างแนวป้องกันน้ำท่วมได้ เนื่องจากบ้านเลขที่ 380 ปลูกรุกล้ำแม่น้ำเจ้าพระยา
",,,สนน. อยู่ระหว่าง สำรวจ ออกแบบโครงการ ,,คลองสาน,อยู่ระหว่างสำรวจออกแบบ,แนวริมน้ำ,ocp_fluvial.svg
100.5129922,13.7922592,76.วัดจันทร์สโมสร,"แนวฟันหลอ ริมแม่น้ำเจ้าพระยา
",,,งานก่อสร้างแนวป้องกันน้ำท่วมริมแม่น้ำเจ้าพระยา บริเวณวัดจันทร์สโมสร ,,ดุสิต,เจรจากับวัดจันทร์สโมสรสร้างผนังกั้นน้ำแบบพับเก็บได้,แนวริมน้ำ,ocp_fluvial.svg
100.5174433,13.7994637,77.วัดแก้วฟ้าจุฬามณี,"เขื่อนริมแม่น้ำเจ้าพระยาชำรุดบริเวณวัดแก้วฟ้าจุฬามณี
",,,"งานปรับปรุงแนวป้องกันน้ำท่วมริมแม่น้ำเจ้าพระยาบริเวณวัดแก้วฟ้าจุฬามณี (สนน. ได้รับงบปี 66 (งบแปรญัติ) 450,000.- บาท ระยะเวลาก่อสร้าง 200 วัน)",,ดุสิต,งานแล้วเสร็จ,แนวริมน้ำ,ocp_fluvial.svg
100.5033187,13.7788757,78.ท้ายซอยสามเสน 11,"เขื่อนริมแม่น้ำเจ้าพระยาชำรุดบริเวณท้ายซอยสามเสน 11
",,,"งานปรับปรุงแนวป้องกันน้ำท่วมริมแม่น้ำเจ้าพระยาบริเวณท้ายซอยสามเสน 11 ถึงสะพานกรุงธน (สนน. ได้รับงบปี 66 เพิ่มเติม 45,240,000.- บาท ระยะเวลาก่อสร้าง 200 วัน) ",,ดุสิต,เสร็จทันน้ำเหนือน้ำหนุน,แนวริมน้ำ,ocp_fluvial.svg
100.5002275,13.7719454,79.ท่าเรือเทเวศร์,"เขื่อนริมแม่น้ำเจ้าพระยาชำรุดบริเวณท่าเรือเทเวศร์
",,,"ก่อสร้างแนวป้องกันน้ำท่วมริมแม่น้ำเจ้าพระยาบริเวณท่าเรือเทเวศร์ (สนน. ได้รับงบปี 65 (งบเพิ่มเติม) 7,865,000.- บาท ระยะเวลาก่อสร้าง 200 วัน คาดว่าจะแล้วเสร็จ 14 เมษายน 66) ",,พระนคร,เสร็จทันน้ำเหนือน้ำหนุน,แนวริมน้ำ,ocp_fluvial.svg
100.491688,13.74422,80.ร้านอาหารโรงรส,"แนวฟันหลอริมแม่น้ำเจ้าพระยา
",,,"งานก่อสร้างแนวป้องกันน้ำท่วมริมแม่น้ำเจ้าพระยา ช่วงจากบริเวณวังจักรพงษ์ถึงร้านอาหารโรงรส (สนน. จะของบปี 67 40,000,000 บาท)",,พระนคร,เป็นของเอกชนและหน่วยงานราชการ,แนวริมน้ำ,ocp_fluvial.svg
100.5049718,13.7384324,81.บริเวณถนท่าเรือราชวงศ์ถึงศาลเจ้าเผยอิง,"แนวเขื่อนริมแม่น้ำเจ้าพระยาชำรุด, รั่ว บริเวณถนท่าเรือราชวงศ์ถึงศาลเจ้าเผยอิง 
",,,"งานปรับปรุงแนวป้องกันน้ำท่วมริมแม่น้ำเจ้าพระยาบริเวณถนนทรงวาดจากท่าเรือราชวงศ์ถึงศาลเจ้าเผยอิง (สนน. จะขอ งบปี 66 (เพิ่มเติม) 33,000.000.- ล้านบาท ระยะเวลาก่อสร้าง 200 วัน)",,สัมพันธวงศ์,เสร็จไม่ทันน้ำเหนือน้ำหนุน,แนวริมน้ำ,ocp_fluvial.svg
100.5135078,13.7272058,82.เจริญกรุง 32,"แนวฟันหลอริมแม่น้ำเจ้าพระยา
",,,"งานก่อสร้างแนวป้องกันน้ำท่วมริมแม่น้ำเจ้าพระยา บริเวณซอยเจริญกรุง 32 (สนน. ได้รับงบปี 65 (เพิ่มเติม) 11,000,000 บาท ระยะเวลา 200 วัน คาดว่าจะแล้วเสร็จ 23 กุมภาพันธ์ 2566)",,บางรัก,เสร็จทันน้ำเหนือน้ำหนุน,แนวริมน้ำ,ocp_fluvial.svg
100.5476392,13.7029688,83.บริเวณคลองขุดวัดช่องลม ช่วงจากสถานีสูบน้ำคลองขุดวัดช่องลมถึงแม่น้ำเจ้าพระยา ถนนพระรามที่ 3,"แนวป้องกันน้ำท่วมรั่วซึ่ม
",,,ซ่อมแซมแนวรั่วซึม,,ยานนาวา,สนน. อยู่ระหว่าง จัดซื้อจัดจ้าง,แนวริมน้ำ,ocp_fluvial.svg
100.5082248,13.6872478,84.แยกเจริญราษฎร์,"แยกเจริญราษฎร์ แนวฟันหลอ
",,,"งานก่อสร้างแนวป้องกันน้ำท่วมริมแม่น้ำเจ้าพระยา บริเวณแยกเจริญราษฎร์ ถนนพระรามที่ 3 (สนน. จะของบปี 66 เพิ่มเติม 47,500,000 บาท ระยะเวลา 200 วัน)",,บางคอแหลม,เสร็จไม่ทันน้ำเหนือน้ำหนุน,แนวริมน้ำ,ocp_fluvial.svg
100.5458866,13.6730899,85.บริเวณถนนพระรามที่ 3 ซอย 38,"แนวฟันหลอริมแม่น้ำเจ้าพระยา
",,,"งานก่อสร้างแนวป้องกันน้ำท่วมริมแม่น้ำเจ้าพระยา บริเวณถนนพระรามที่ 3 ซอย 38 (สนน. จะของบปี 66 เพิ่มเติม 22,000,000 บาท ระยะเวลา 200 วัน)",,ยานนาวา,เสร็จไม่ทันน้ำเหนือน้ำหนุน,แนวริมน้ำ,ocp_fluvial.svg
100.5495375,13.6991874,86.บริเวณชุมชนโรงสี ซอยพระรามที่สาม 64,"แนวฟันหลอริมแม่น้ำเจ้าพระยา
",,,"งานก่อสร้างแนวป้องกันน้ำท่วมริมแม่น้ำเจ้าพระยา บริเวณชุมชนโรงสี ถนนพระรามที่ 3 (สนน. จะของบปี 69 125,000,000 บาท ระยะเวลา 200 วัน)",,ยานนาวา,อยู่ระหว่างดำเนินการ,แนวริมน้ำ,ocp_fluvial.svg
100.589752,13.7054143,87.ลานหิมะทองคำ,"แนวป้องกันน้ำท่วมรั่วซึม
",,งานปรับปรุงแนวป้องกันน้ำท่วมริมคลองพระโขนง ช่วงจากสถานีสูบน้ำพระโขนงถึงถนนทางรถไฟสายเก่า,แก้ไขแนวรั่วซึม,,คลองเตย,เสร็จทันไม่น้ำเหนือน้ำหนุน,แนวริมน้ำ,ocp_fluvial.svg
100.5615745,13.7088918,88.วัดคลองเตยใน,"แนวป้องกันน้ำท่วมรั่วซึม
",,,สนน. อยู่ระหว่าง สำรวจ ออกแบบโครงการ ,,คลองเตย,อยู่ระหว่างสำรวจออกแบบ,แนวริมน้ำ,ocp_fluvial.svg
100.5882379,13.7055365,89.ท่าทรายสุขสวัสดิ์,"แนวป้องกันน้ำท่วมรั่วซึม
",,งานก่อสร้างแนวป้องกันน้ำท่วมคลองพระโขนง บริเวณทางรถไฟสายเก่า งบ 66 เพิ่มเติม,แก้รอยรั่ว,,คลองเตย,อยู่ระหว่างดำเนินการ,แนวริมน้ำ,ocp_fluvial.svg
100.5915577,13.7083236,90.หมู่บ้านมหาวงษ์ แยกซอยภูมิจิตร,"แนวป้องกันน้ำท่วมรั่วซึม
",,,สนน. อยู่ระหว่าง สำรวจ ออกแบบโครงการ ,,คลองเตย,เสร็จทันน้ำเหนือน้ำหนุน,แนวริมน้ำ,ocp_fluvial.svg
100.5913805,13.7076229,91.หมู่บ้านเปรมฤทัย ซอยเริ่มเจริญ,"แนวป้องกันน้ำท่วมรั่วซึม
",,งานปรับปรุงแนวป้องกันน้ำท่วมริมคลองพระโขนง บริเวณหมู่บ้านเปรมฤทัย จากซอย 1 ถึง ซอย 3 งบปี 64 เพิ่มเติ่ม,สนน. อยู่ระหว่าง สำรวจ ออกแบบโครงการ ,,คลองเตย,เสร็จทันน้ำเหนือน้ำหนุน,แนวริมน้ำ,ocp_fluvial.svg
100.5885098,13.7050126,92.บริเวณวัดสะพาน,"แนวป้องกันน้ำท่วมรั่วซึม
",,งานก่อสร้างแนวป้องกันน้ำท่วมริมคลองพระโขนง บริเวณวัดสะพาน,แก้ไขแนวรั่วซึม,,คลองเตย,เสร็จไม่ทันน้ำเหนือน้ำหนุน,แนวริมน้ำ,ocp_fluvial.svg
